SaleID,Time,DrugID,DrugName,DrugClass,Price,ExpDate,Quantity
12009833,04-09-2023 14:39,D0088,Furosemide,Hormonal,138,2024-04,8
12009833,04-09-2023 14:39,D0010,Pravastatin,Dermatological,62,2023-05,8
12009833,04-09-2023 14:39,D0036,Famotidine,Antihistamine,87,2024-02,1
12009833,04-09-2023 14:39,D0071,Insulin Glargine,Dermatological,46,2023-05,9
12009834,04-09-2023 14:40,D0033,Cetirizine,Respiratory,193,2023-08,3
12009835,04-09-2023 14:41,D0042,Saxagliptin,Antibiotic,189,2024-01,6
12009835,04-09-2023 14:41,D0024,Lubiprostone,Gastrointestinal,27,2023-09,8
12009835,04-09-2023 14:41,D0015,Cyclobenzaprine,Immunosuppressant,138,2024-02,5
12009836,04-09-2023 14:42,D0047,Ezetimibe,Psychotropic,140,2023-05,10
12009837,04-09-2023 14:43,D0056,Zolpidem,Antifungal,122,2024-03,9
12009837,04-09-2023 14:43,D0061,Fexofenadine,Hormonal,54,2024-01,1
12009837,04-09-2023 14:43,D0019,Warfarin,Antibiotic,28,2024-01,9
12009838,04-09-2023 14:44,D0052,Clonazepam,Oncology,181,2024-02,4
12009838,04-09-2023 14:44,D0052,Cephalexin,Antibiotic,64,2023-08,7
12009838,04-09-2023 14:44,D0073,Quetiapine,Oncology,41,2023-11,1
12009838,04-09-2023 14:44,D0077,Digoxin,Antibiotic,186,2023-12,6
12009839,04-09-2023 14:45,D0099,Omeprazole,Psychotropic,116,2024-01,2
12009839,04-09-2023 14:45,D0073,Doxycycline,Cardiovascular,188,2023-08,1
12009840,04-09-2023 14:46,D0029,Alprazolam,Analgesic,141,2024-02,5
12009841,04-09-2023 14:47,D0032,Esomeprazole,Gastrointestinal,138,2023-09,9
12009841,04-09-2023 14:47,D0093,Lisinopril,Antiviral,164,2023-08,6
12009841,04-09-2023 14:47,D0019,Warfarin,Antibiotic,28,2023-10,7
12009842,04-09-2023 14:48,D0095,Valsartan,Oncology,44,2023-12,7
12009842,04-09-2023 14:48,D0083,Acetaminophen,Neurological,75,2023-12,6
12009842,04-09-2023 14:48,D0015,Cyclobenzaprine,Immunosuppressant,138,2024-02,1
12009843,04-09-2023 14:49,D0012,Ibuprofen,Gastrointestinal,84,2024-02,8
12009844,04-09-2023 14:50,D0051,Olmesartan,Analgesic,170,2023-10,9
12009844,04-09-2023 14:50,D0012,Ibuprofen,Gastrointestinal,84,2023-07,4
12009844,04-09-2023 14:50,D0032,Esomeprazole,Gastrointestinal,138,2024-03,5
12009844,04-09-2023 14:50,D0008,Levofloxacin,Analgesic,150,2023-11,6
12009844,04-09-2023 14:50,D0056,Lactulose,Hormonal,184,2024-01,6
12009845,04-09-2023 14:51,D0081,Propranolol,Gastrointestinal,140,2023-08,4
12009846,04-09-2023 14:52,D0058,Losartan,Psychotropic,126,2023-12,3
12009846,04-09-2023 14:52,D0095,Valsartan,Oncology,44,2023-11,4
12009846,04-09-2023 14:52,D0021,Clopidogrel,Antiviral,78,2023-12,1
12009846,04-09-2023 14:52,D0042,Saxagliptin,Antibiotic,189,2024-02,3
12009847,04-09-2023 14:53,D0083,Pioglitazone,Diabetes,129,2024-03,6
12009847,04-09-2023 14:53,D0088,Fluoxetine,Antihistamine,56,2023-08,8
12009847,04-09-2023 14:53,D0070,Sildenafil,Hormonal,39,2023-06,4
12009848,04-09-2023 14:54,D0018,Bimatoprost,Oncology,66,2023-09,2
12009849,04-09-2023 14:55,D0058,Losartan,Psychotropic,126,2024-02,8
12009850,04-09-2023 14:56,D0064,Azithromycin,Psychotropic,191,2023-12,5
12009850,04-09-2023 14:56,D0088,Fluoxetine,Antihistamine,56,2024-04,8
12009850,04-09-2023 14:56,D0048,Citalopram,Immunosuppressant,187,2023-05,10
12009851,04-09-2023 14:57,D0100,Sitagliptin,Psychotropic,194,2023-07,2
12009851,04-09-2023 14:57,D0004,Levetiracetam,Immunosuppressant,184,2024-03,6
12009851,04-09-2023 14:57,D0033,Cetirizine,Respiratory,193,2023-12,7
12009851,04-09-2023 14:57,D0095,Tiagabine,Respiratory,96,2023-08,1
12009851,04-09-2023 14:57,D0051,Olmesartan,Analgesic,170,2024-04,8
12009852,04-09-2023 14:58,D0056,Lactulose,Hormonal,184,2023-07,4
12009852,04-09-2023 14:58,D0036,Famotidine,Antihistamine,87,2024-02,10
12009853,04-09-2023 14:59,D0069,Linagliptin,Diabetes,78,2023-06,6
12009854,04-09-2023 15:00,D0068,Tetracycline,Immunosuppressant,149,2023-09,6
12009854,04-09-2023 15:00,D0013,Travoprost,Dermatological,198,2023-07,9
12009854,04-09-2023 15:00,D0083,Gabapentin,Analgesic,170,2023-09,5
12009855,04-09-2023 15:01,D0003,Glipizide,Dermatological,97,2024-04,8
12009855,04-09-2023 15:01,D0063,Selegiline,Neurological,82,2023-10,6
12009855,04-09-2023 15:01,D0032,Esomeprazole,Gastrointestinal,138,2023-07,3
12009855,04-09-2023 15:01,D0026,Senna,Immunosuppressant,46,2024-01,4
12009856,04-09-2023 15:02,D0029,Nebivolol,Immunosuppressant,79,2023-09,5
12009856,04-09-2023 15:02,D0051,Olmesartan,Analgesic,170,2023-09,7
12009856,04-09-2023 15:02,D0066,Latanoprost,Psychotropic,177,2023-08,2
12009856,04-09-2023 15:02,D0003,Glipizide,Dermatological,97,2023-07,6
12009856,04-09-2023 15:02,D0010,Tramadol,Oncology,43,2023-11,6
12009857,04-09-2023 15:03,D0010,Pravastatin,Dermatological,62,2023-07,8
12009857,04-09-2023 15:03,D0018,Simvastatin,Respiratory,124,2023-08,10
12009857,04-09-2023 15:03,D0041,Lorazepam,Neurological,149,2023-06,3
12009858,04-09-2023 15:04,D0073,Quetiapine,Oncology,41,2024-02,8
12009858,04-09-2023 15:04,D0034,Naproxen,Respiratory,50,2024-03,4
12009858,04-09-2023 15:04,D0047,Ezetimibe,Psychotropic,140,2023-10,7
12009859,04-09-2023 15:05,D0085,Rivastigmine,Hormonal,72,2023-10,3
12009859,04-09-2023 15:05,D0088,Fluoxetine,Antihistamine,56,2024-03,10
12009859,04-09-2023 15:05,D0075,Diclofenac,Neurological,148,2023-06,1
12009859,04-09-2023 15:05,D0048,Citalopram,Immunosuppressant,187,2023-12,3
12009859,04-09-2023 15:05,D0083,Gabapentin,Analgesic,170,2023-10,8
12009860,04-09-2023 15:06,D0091,Ranitidine,Diabetes,185,2023-08,8
12009860,04-09-2023 15:06,D0056,Lactulose,Hormonal,184,2023-11,4
12009860,04-09-2023 15:06,D0022,Amoxicillin,Cardiovascular,31,2023-09,7
12009860,04-09-2023 15:06,D0071,Insulin Glargine,Dermatological,46,2023-12,4
12009861,04-09-2023 15:07,D0024,Irbesartan,Immunosuppressant,102,2023-09,3
12009861,04-09-2023 15:07,D0076,Enalapril,Antiviral,112,2023-10,2
12009861,04-09-2023 15:07,D0034,Memantine,Cardiovascular,142,2024-03,8
12009861,04-09-2023 15:07,D0003,Glipizide,Dermatological,97,2023-08,5
12009861,04-09-2023 15:07,D0050,Lansoprazole,Analgesic,34,2024-03,8
12009862,04-09-2023 15:08,D0079,Bisacodyl,Oncology,84,2024-04,6
12009862,04-09-2023 15:08,D0004,Duloxetine,Neurological,156,2023-08,5
12009863,04-09-2023 15:09,D0070,Sildenafil,Hormonal,39,2023-11,3
12009864,04-09-2023 15:10,D0049,Donepezil,Antiviral,184,2023-07,3
12009864,04-09-2023 15:10,D0059,Sertraline,Diabetes,200,2023-08,1
12009864,04-09-2023 15:10,D0030,Montelukast,Dermatological,93,2024-04,9
12009864,04-09-2023 15:10,D0088,Fluoxetine,Antihistamine,56,2023-11,2
12009864,04-09-2023 15:10,D0006,Escitalopram,Diabetes,110,2023-09,1
12009865,04-09-2023 15:11,D0018,Bimatoprost,Oncology,66,2023-07,10
12009865,04-09-2023 15:11,D0083,Gabapentin,Analgesic,170,2023-10,4
12009865,04-09-2023 15:11,D0050,Lansoprazole,Analgesic,34,2023-07,10
12009866,04-09-2023 15:12,D0034,Naproxen,Respiratory,50,2023-10,9
12009867,04-09-2023 15:13,D0008,Levofloxacin,Analgesic,150,2023-08,2
12009867,04-09-2023 15:13,D0052,Cephalexin,Antibiotic,64,2023-11,10
12009867,04-09-2023 15:13,D0085,Rivastigmine,Hormonal,72,2024-04,4
12009867,04-09-2023 15:13,D0076,Enalapril,Antiviral,112,2023-11,10
12009868,04-09-2023 15:14,D0048,Citalopram,Immunosuppressant,187,2023-08,10
12009868,04-09-2023 15:14,D0034,Memantine,Cardiovascular,142,2023-05,3
12009868,04-09-2023 15:14,D0010,Tramadol,Oncology,43,2023-10,4
12009869,04-09-2023 15:15,D0032,Esomeprazole,Gastrointestinal,138,2024-03,9
12009870,04-09-2023 15:16,D0060,Rosuvastatin,Psychotropic,86,2023-10,9
12009870,04-09-2023 15:16,D0063,Selegiline,Neurological,82,2023-08,1
12009870,04-09-2023 15:16,D0030,Allopurinol,Gastrointestinal,123,2023-06,9
12009870,04-09-2023 15:16,D0079,Bisacodyl,Oncology,84,2024-03,9
12009870,04-09-2023 15:16,D0088,Fluoxetine,Antihistamine,56,2023-11,10
12009871,04-09-2023 15:17,D0028,Dorzolamide,Immunosuppressant,28,2023-09,2
12009871,04-09-2023 15:17,D0026,Senna,Immunosuppressant,46,2023-06,7
12009871,04-09-2023 15:17,D0063,Selegiline,Neurological,82,2023-06,2
12009872,04-09-2023 15:18,D0075,Risperidone,Antibiotic,129,2023-10,3
12009872,04-09-2023 15:18,D0067,Clindamycin,Respiratory,189,2023-11,4
12009872,04-09-2023 15:18,D0033,Mirtazapine,Antiviral,158,2023-11,3
12009873,04-09-2023 15:19,D0029,Meloxicam,Antifungal,128,2023-07,8
12009873,04-09-2023 15:19,D0012,Ibuprofen,Gastrointestinal,84,2023-07,5
12009873,04-09-2023 15:19,D0006,Escitalopram,Diabetes,110,2023-12,6
12009873,04-09-2023 15:19,D0100,Sitagliptin,Psychotropic,194,2024-04,1
12009873,04-09-2023 15:19,D0028,Dorzolamide,Immunosuppressant,28,2023-09,2
12009874,04-09-2023 15:20,D0008,Levofloxacin,Analgesic,150,2024-01,9
12009874,04-09-2023 15:20,D0010,Pravastatin,Dermatological,62,2023-05,5
12009874,04-09-2023 15:20,D0075,Diclofenac,Neurological,148,2023-09,3
12009875,04-09-2023 15:21,D0051,Ciprofloxacin,Psychotropic,106,2024-04,6
12009875,04-09-2023 15:21,D0013,Travoprost,Dermatological,198,2023-05,6
12009875,04-09-2023 15:21,D0033,Cetirizine,Respiratory,193,2023-10,9
12009875,04-09-2023 15:21,D0030,Allopurinol,Gastrointestinal,123,2023-08,8
12009876,04-09-2023 15:22,D0033,Cetirizine,Respiratory,193,2023-07,4
12009876,04-09-2023 15:22,D0056,Lactulose,Hormonal,184,2024-01,9
12009876,04-09-2023 15:22,D0030,Hydrochlorothiazide,Cardiovascular,164,2023-08,6
12009876,04-09-2023 15:22,D0073,Quetiapine,Oncology,41,2024-01,2
12009877,04-09-2023 15:23,D0023,Nitroglycerin,Oncology,144,2024-03,10
12009877,04-09-2023 15:23,D0033,Cetirizine,Respiratory,193,2023-09,4
12009877,04-09-2023 15:23,D0021,Clopidogrel,Antiviral,78,2023-11,4
12009877,04-09-2023 15:23,D0030,Montelukast,Dermatological,93,2024-01,8
12009877,04-09-2023 15:23,D0001,Amlodipine,Antiviral,160,2024-02,3
12009878,04-09-2023 15:24,D0022,Amoxicillin,Cardiovascular,31,2023-06,9
12009878,04-09-2023 15:24,D0088,Fluoxetine,Antihistamine,56,2023-08,2
12009879,04-09-2023 15:25,D0036,Famotidine,Antihistamine,87,2023-08,1
12009879,04-09-2023 15:25,D0059,Sertraline,Diabetes,200,2023-06,10
12009879,04-09-2023 15:25,D0093,Lisinopril,Antiviral,164,2023-08,4
12009880,04-09-2023 15:26,D0098,Tamsulosin,Oncology,122,2023-10,5
12009880,04-09-2023 15:26,D0073,Quetiapine,Oncology,41,2023-06,1
12009880,04-09-2023 15:26,D0066,Latanoprost,Psychotropic,177,2023-11,9
12009881,04-09-2023 15:27,D0033,Mirtazapine,Antiviral,158,2023-12,8
12009881,04-09-2023 15:27,D0026,Senna,Immunosuppressant,46,2023-06,9
12009881,04-09-2023 15:27,D0081,Propranolol,Gastrointestinal,140,2023-08,4
12009881,04-09-2023 15:27,D0018,Bimatoprost,Oncology,66,2023-06,1
12009882,04-09-2023 15:28,D0030,Montelukast,Dermatological,93,2024-04,1
12009882,04-09-2023 15:28,D0057,Nizatidine,Cardiovascular,50,2023-09,9
12009882,04-09-2023 15:28,D0058,Losartan,Psychotropic,126,2023-07,7
12009883,04-09-2023 15:29,D0004,Duloxetine,Neurological,156,2024-03,10
12009884,04-09-2023 15:30,D0081,Propranolol,Gastrointestinal,140,2023-10,3
12009884,04-09-2023 15:30,D0049,Metoprolol,Diabetes,66,2023-10,7
12009885,04-09-2023 15:31,D0067,Clindamycin,Respiratory,189,2023-06,6
12009885,04-09-2023 15:31,D0033,Mirtazapine,Antiviral,158,2023-11,3
12009886,04-09-2023 15:32,D0029,Oxycodone,Cardiovascular,87,2023-10,8
12009886,04-09-2023 15:32,D0012,Ibuprofen,Gastrointestinal,84,2023-09,8
12009886,04-09-2023 15:32,D0029,Meloxicam,Antifungal,128,2024-03,6
12009886,04-09-2023 15:32,D0004,Levetiracetam,Immunosuppressant,184,2023-11,6
12009887,04-09-2023 15:33,D0076,Enalapril,Antiviral,112,2023-10,2
12009887,04-09-2023 15:33,D0033,Levothyroxine,Oncology,31,2023-09,10
12009887,04-09-2023 15:33,D0018,Simvastatin,Respiratory,124,2023-12,1
12009887,04-09-2023 15:33,D0060,Rosuvastatin,Psychotropic,86,2023-06,2
12009888,04-09-2023 15:34,D0033,Levothyroxine,Oncology,31,2024-02,7
12009888,04-09-2023 15:34,D0012,Ibuprofen,Gastrointestinal,84,2024-04,10
12009888,04-09-2023 15:34,D0018,Bimatoprost,Oncology,66,2024-01,2
12009888,04-09-2023 15:34,D0030,Hydrochlorothiazide,Cardiovascular,164,2024-04,1
12009888,04-09-2023 15:34,D0083,Acetaminophen,Neurological,75,2023-08,5
12009889,04-09-2023 15:35,D0093,Lisinopril,Antiviral,164,2023-05,4
12009890,04-09-2023 15:36,D0051,Ciprofloxacin,Psychotropic,106,2024-03,3
12009890,04-09-2023 15:36,D0083,Pioglitazone,Diabetes,129,2024-04,3
12009890,04-09-2023 15:36,D0019,Amiodarone,Psychotropic,127,2024-01,1
12009891,04-09-2023 15:37,D0100,Sitagliptin,Psychotropic,194,2024-03,1
12009891,04-09-2023 15:37,D0019,Amiodarone,Psychotropic,127,2024-01,5
12009892,04-09-2023 15:38,D0058,Losartan,Psychotropic,126,2023-07,7
12009892,04-09-2023 15:38,D0098,Tamsulosin,Oncology,122,2024-02,8
12009892,04-09-2023 15:38,D0032,Esomeprazole,Gastrointestinal,138,2023-08,9
12009892,04-09-2023 15:38,D0021,Atorvastatin,Immunosuppressant,70,2023-12,10
12009893,04-09-2023 15:39,D0093,Docusate,Neurological,70,2024-02,3
12009893,04-09-2023 15:39,D0010,Tramadol,Oncology,43,2023-11,1
12009894,04-09-2023 15:40,D0034,Naproxen,Respiratory,50,2024-03,8
12009895,04-09-2023 15:41,D0098,Tamsulosin,Oncology,122,2023-10,5
12009896,04-09-2023 15:42,D0081,Propranolol,Gastrointestinal,140,2023-10,8
12009897,04-09-2023 15:43,D0065,Trazodone,Psychotropic,45,2023-08,3
12009898,04-09-2023 15:44,D0065,Trazodone,Psychotropic,45,2024-03,1
12009898,04-09-2023 15:44,D0088,Furosemide,Hormonal,138,2023-08,2
12009898,04-09-2023 15:44,D0021,Clopidogrel,Antiviral,78,2023-11,5
12009899,04-09-2023 15:45,D0068,Aripiprazole,Hormonal,183,2023-09,7
12009899,04-09-2023 15:45,D0034,Naproxen,Respiratory,50,2023-07,7
12009899,04-09-2023 15:45,D0003,Glipizide,Dermatological,97,2023-07,3
12009899,04-09-2023 15:45,D0030,Montelukast,Dermatological,93,2023-05,4
12009900,04-09-2023 15:46,D0071,Insulin Glargine,Dermatological,46,2023-07,7
12009901,04-09-2023 15:47,D0077,Digoxin,Antibiotic,186,2023-08,2
12009901,04-09-2023 15:47,D0099,Omeprazole,Psychotropic,116,2024-03,10
12009901,04-09-2023 15:47,D0022,Amoxicillin,Cardiovascular,31,2023-10,5
12009901,04-09-2023 15:47,D0067,Clindamycin,Respiratory,189,2023-07,6
12009902,04-09-2023 15:48,D0029,Meloxicam,Antifungal,128,2023-08,7
12009902,04-09-2023 15:48,D0079,Topiramate,Hormonal,29,2023-07,3
12009902,04-09-2023 15:48,D0067,Clindamycin,Respiratory,189,2023-12,10
12009903,04-09-2023 15:49,D0030,Allopurinol,Gastrointestinal,123,2023-12,8
12009903,04-09-2023 15:49,D0019,Amiodarone,Psychotropic,127,2023-06,7
12009903,04-09-2023 15:49,D0071,Fenofibrate,Hormonal,115,2023-06,8
12009903,04-09-2023 15:49,D0030,Hydrochlorothiazide,Cardiovascular,164,2024-02,3
12009903,04-09-2023 15:49,D0091,Metformin,Analgesic,56,2024-02,10
12009904,04-09-2023 15:50,D0033,Levothyroxine,Oncology,31,2023-12,10
12009904,04-09-2023 15:50,D0056,Zolpidem,Antifungal,122,2023-12,1
12009904,04-09-2023 15:50,D0018,Bimatoprost,Oncology,66,2024-03,1
12009904,04-09-2023 15:50,D0029,Oxycodone,Cardiovascular,87,2024-04,6
12009904,04-09-2023 15:50,D0095,Valsartan,Oncology,44,2024-04,5
12009905,04-09-2023 15:51,D0036,Famotidine,Antihistamine,87,2023-10,5
12009905,04-09-2023 15:51,D0077,Digoxin,Antibiotic,186,2024-04,3
12009906,04-09-2023 15:52,D0093,Docusate,Neurological,70,2024-01,2
12009906,04-09-2023 15:52,D0010,Tramadol,Oncology,43,2023-12,6
12009907,04-09-2023 15:53,D0079,Bisacodyl,Oncology,84,2023-10,6
12009907,04-09-2023 15:53,D0010,Pravastatin,Dermatological,62,2023-10,6
12009908,04-09-2023 15:54,D0069,Linagliptin,Diabetes,78,2023-10,8
12009909,04-09-2023 15:55,D0060,Lamotrigine,Antihistamine,166,2023-08,6
12009910,04-09-2023 15:56,D0071,Insulin Glargine,Dermatological,46,2023-10,9
12009910,04-09-2023 15:56,D0067,Clindamycin,Respiratory,189,2023-09,1
12009910,04-09-2023 15:56,D0088,Furosemide,Hormonal,138,2024-04,8
12009911,04-09-2023 15:57,D0099,Omeprazole,Psychotropic,116,2023-06,8
12009911,04-09-2023 15:57,D0032,Esomeprazole,Gastrointestinal,138,2023-11,8
12009911,04-09-2023 15:57,D0033,Levothyroxine,Oncology,31,2024-02,8
12009911,04-09-2023 15:57,D0041,Lorazepam,Neurological,149,2023-12,3
12009912,04-09-2023 15:58,D0023,Nitroglycerin,Oncology,144,2024-03,1
12009912,04-09-2023 15:58,D0080,Carvedilol,Antifungal,176,2023-11,5
12009912,04-09-2023 15:58,D0029,Meloxicam,Antifungal,128,2024-03,8
12009913,04-09-2023 15:59,D0058,Losartan,Psychotropic,126,2023-10,6
12009913,04-09-2023 15:59,D0093,Galantamine,Immunosuppressant,165,2024-03,7
12009913,04-09-2023 15:59,D0088,Bupropion,Respiratory,27,2023-05,6
12009913,04-09-2023 15:59,D0030,Hydrochlorothiazide,Cardiovascular,164,2023-08,4
12009914,04-09-2023 16:00,D0021,Atorvastatin,Immunosuppressant,70,2024-01,8
12009914,04-09-2023 16:00,D0022,Amoxicillin,Cardiovascular,31,2023-09,1
12009914,04-09-2023 16:00,D0098,Tamsulosin,Oncology,122,2023-10,5
12009914,04-09-2023 16:00,D0100,Sitagliptin,Psychotropic,194,2023-12,6
12009914,04-09-2023 16:00,D0093,Docusate,Neurological,70,2023-07,3
12009915,04-09-2023 16:01,D0093,Galantamine,Immunosuppressant,165,2023-11,7
12009916,04-09-2023 16:02,D0052,Cephalexin,Antibiotic,64,2023-10,3
12009916,04-09-2023 16:02,D0051,Ciprofloxacin,Psychotropic,106,2024-01,10
12009917,04-09-2023 16:03,D0093,Lisinopril,Antiviral,164,2024-03,3
12009917,04-09-2023 16:03,D0077,Digoxin,Antibiotic,186,2024-04,1
12009917,04-09-2023 16:03,D0083,Acetaminophen,Neurological,75,2023-06,4
12009917,04-09-2023 16:03,D0099,Omeprazole,Psychotropic,116,2023-09,6
12009918,04-09-2023 16:04,D0018,Bimatoprost,Oncology,66,2023-08,6
12009918,04-09-2023 16:04,D0050,Lansoprazole,Analgesic,34,2024-01,2
12009919,04-09-2023 16:05,D0029,Alprazolam,Analgesic,141,2023-09,1
12009919,04-09-2023 16:05,D0085,Rivastigmine,Hormonal,72,2024-03,10
12009919,04-09-2023 16:05,D0095,Valsartan,Oncology,44,2023-07,8
12009920,04-09-2023 16:06,D0026,Senna,Immunosuppressant,46,2023-10,2
12009920,04-09-2023 16:06,D0057,Nizatidine,Cardiovascular,50,2023-06,1
12009920,04-09-2023 16:06,D0013,Travoprost,Dermatological,198,2023-12,4
12009921,04-09-2023 16:07,D0013,Travoprost,Dermatological,198,2024-01,9
12009921,04-09-2023 16:07,D0017,Polyethylene Glycol,Diabetes,111,2023-11,4
12009921,04-09-2023 16:07,D0006,Escitalopram,Diabetes,110,2023-07,10
12009922,04-09-2023 16:08,D0076,Enalapril,Antiviral,112,2024-01,8
12009922,04-09-2023 16:08,D0026,Senna,Immunosuppressant,46,2023-12,4
12009922,04-09-2023 16:08,D0093,Galantamine,Immunosuppressant,165,2023-08,7
12009923,04-09-2023 16:09,D0056,Lactulose,Hormonal,184,2023-06,7
12009923,04-09-2023 16:09,D0069,Linagliptin,Diabetes,78,2023-08,2
12009923,04-09-2023 16:09,D0042,Saxagliptin,Antibiotic,189,2023-09,1
12009923,04-09-2023 16:09,D0091,Metformin,Analgesic,56,2023-10,1
12009924,04-09-2023 16:10,D0093,Docusate,Neurological,70,2023-10,7
12009924,04-09-2023 16:10,D0081,Propranolol,Gastrointestinal,140,2023-05,3
12009924,04-09-2023 16:10,D0001,Amlodipine,Antiviral,160,2023-12,2
12009924,04-09-2023 16:10,D0030,Montelukast,Dermatological,93,2023-08,6
12009925,04-09-2023 16:11,D0004,Levetiracetam,Immunosuppressant,184,2023-09,4
12009926,04-09-2023 16:12,D0030,Hydrochlorothiazide,Cardiovascular,164,2023-07,1
12009926,04-09-2023 16:12,D0029,Alprazolam,Analgesic,141,2023-12,1
12009926,04-09-2023 16:12,D0019,Warfarin,Antibiotic,28,2023-10,6
12009926,04-09-2023 16:12,D0029,Oxycodone,Cardiovascular,87,2024-02,4
12009926,04-09-2023 16:12,D0019,Amiodarone,Psychotropic,127,2024-03,7
12009927,04-09-2023 16:13,D0010,Tramadol,Oncology,43,2024-03,1
12009927,04-09-2023 16:13,D0051,Olmesartan,Analgesic,170,2023-09,2
12009928,04-09-2023 16:14,D0052,Clonazepam,Oncology,181,2023-11,10
12009928,04-09-2023 16:14,D0075,Risperidone,Antibiotic,129,2024-03,6
12009928,04-09-2023 16:14,D0029,Oxycodone,Cardiovascular,87,2024-03,6
12009929,04-09-2023 16:15,D0093,Docusate,Neurological,70,2024-03,8
12009929,04-09-2023 16:15,D0006,Escitalopram,Diabetes,110,2023-07,3
12009929,04-09-2023 16:15,D0033,Mirtazapine,Antiviral,158,2023-11,4
12009929,04-09-2023 16:15,D0048,Citalopram,Immunosuppressant,187,2023-08,4
12009930,04-09-2023 16:16,D0006,Escitalopram,Diabetes,110,2023-06,2
12009930,04-09-2023 16:16,D0036,Famotidine,Antihistamine,87,2024-04,3
12009930,04-09-2023 16:16,D0064,Azithromycin,Psychotropic,191,2023-06,10
12009931,04-09-2023 16:17,D0088,Fluoxetine,Antihistamine,56,2024-02,10
12009931,04-09-2023 16:17,D0065,Trazodone,Psychotropic,45,2024-04,4
12009931,04-09-2023 16:17,D0083,Gabapentin,Analgesic,170,2023-07,1
12009931,04-09-2023 16:17,D0095,Valsartan,Oncology,44,2023-07,3
12009932,04-09-2023 16:18,D0069,Linagliptin,Diabetes,78,2024-01,6
12009932,04-09-2023 16:18,D0034,Naproxen,Respiratory,50,2024-01,6
12009932,04-09-2023 16:18,D0059,Sertraline,Diabetes,200,2023-06,10
12009932,04-09-2023 16:18,D0088,Fluoxetine,Antihistamine,56,2024-03,3
12009933,04-09-2023 16:19,D0088,Furosemide,Hormonal,138,2023-11,10
12009933,04-09-2023 16:19,D0036,Famotidine,Antihistamine,87,2023-07,1
12009934,04-09-2023 16:20,D0093,Docusate,Neurological,70,2023-12,5
12009934,04-09-2023 16:20,D0067,Clindamycin,Respiratory,189,2023-11,4
12009934,04-09-2023 16:20,D0081,Propranolol,Gastrointestinal,140,2023-09,10
12009935,04-09-2023 16:21,D0095,Valsartan,Oncology,44,2023-12,3
12009936,04-09-2023 16:22,D0071,Fenofibrate,Hormonal,115,2024-01,9
12009936,04-09-2023 16:22,D0061,Fexofenadine,Hormonal,54,2024-01,8
12009936,04-09-2023 16:22,D0073,Doxycycline,Cardiovascular,188,2024-04,8
12009936,04-09-2023 16:22,D0079,Topiramate,Hormonal,29,2023-08,8
12009937,04-09-2023 16:23,D0093,Galantamine,Immunosuppressant,165,2023-07,9
12009937,04-09-2023 16:23,D0028,Dorzolamide,Immunosuppressant,28,2023-12,5
12009937,04-09-2023 16:23,D0058,Losartan,Psychotropic,126,2023-06,6
12009937,04-09-2023 16:23,D0022,Amoxicillin,Cardiovascular,31,2023-09,1
12009938,04-09-2023 16:24,D0091,Metformin,Analgesic,56,2023-08,6
12009938,04-09-2023 16:24,D0032,Esomeprazole,Gastrointestinal,138,2023-12,10
12009938,04-09-2023 16:24,D0083,Pioglitazone,Diabetes,129,2024-02,7
12009938,04-09-2023 16:24,D0024,Lubiprostone,Gastrointestinal,27,2023-09,3
12009938,04-09-2023 16:24,D0051,Olmesartan,Analgesic,170,2023-08,9
12009939,04-09-2023 16:25,D0085,Pantoprazole,Immunosuppressant,50,2023-07,10
12009940,04-09-2023 16:26,D0005,Brimonidine,Hormonal,156,2024-01,10
12009940,04-09-2023 16:26,D0013,Travoprost,Dermatological,198,2024-02,6
12009940,04-09-2023 16:26,D0056,Zolpidem,Antifungal,122,2023-12,6
12009940,04-09-2023 16:26,D0049,Metoprolol,Diabetes,66,2023-11,8
12009940,04-09-2023 16:26,D0001,Amlodipine,Antiviral,160,2024-01,4
12009941,04-09-2023 16:27,D0023,Nitroglycerin,Oncology,144,2023-09,10
12009941,04-09-2023 16:27,D0034,Memantine,Cardiovascular,142,2023-06,9
12009941,04-09-2023 16:27,D0029,Oxycodone,Cardiovascular,87,2024-03,10
12009941,04-09-2023 16:27,D0004,Levetiracetam,Immunosuppressant,184,2023-12,2
12009941,04-09-2023 16:27,D0083,Acetaminophen,Neurological,75,2023-08,1
12009942,04-09-2023 16:28,D0024,Lubiprostone,Gastrointestinal,27,2024-03,7
12009942,04-09-2023 16:28,D0068,Aripiprazole,Hormonal,183,2023-06,10
12009942,04-09-2023 16:28,D0049,Donepezil,Antiviral,184,2024-01,7
12009942,04-09-2023 16:28,D0073,Quetiapine,Oncology,41,2023-05,3
12009942,04-09-2023 16:28,D0080,Carvedilol,Antifungal,176,2024-04,5
12009943,04-09-2023 16:29,D0019,Amiodarone,Psychotropic,127,2023-11,6
12009944,04-09-2023 16:30,D0010,Pravastatin,Dermatological,62,2023-07,6
12009944,04-09-2023 16:30,D0095,Tiagabine,Respiratory,96,2023-08,3
12009944,04-09-2023 16:30,D0029,Oxycodone,Cardiovascular,87,2023-07,9
12009944,04-09-2023 16:30,D0065,Trazodone,Psychotropic,45,2024-01,6
12009945,04-09-2023 16:31,D0079,Topiramate,Hormonal,29,2024-03,6
12009946,04-09-2023 16:32,D0061,Fexofenadine,Hormonal,54,2023-06,7
